Date,Prices,NetPositions
2025-03-29 10:00:00+01:00,2.79,575.825
2025-03-29 11:00:00+01:00,1.08,367.05
2025-03-29 12:00:00+01:00,5.24,305.4
2025-03-29 13:00:00+01:00,-19.12,475.4
2025-03-29 14:00:00+01:00,15.5,493.45
2025-03-29 15:00:00+01:00,82.14,176.425
2025-03-29 16:00:00+01:00,137.05,-371.075
2025-03-29 17:00:00+01:00,138.31,-313.975
2025-03-29 18:00:00+01:00,149.53,129.35
2025-03-29 19:00:00+01:00,154.86,68.25
2025-03-29 20:00:00+01:00,137.38,43.5
2025-03-29 21:00:00+01:00,137.57,-451.8
2025-03-29 22:00:00+01:00,143.55,-686.4
2025-03-29 23:00:00+01:00,101.03,-71.575
2025-03-30 00:00:00+01:00,107.65,-30.2
2025-03-30 01:00:00+01:00,102.38,0.0
2025-03-30 03:00:00+02:00,101.09,-0.05
2025-03-30 04:00:00+02:00,100.38,0.025
2025-03-30 05:00:00+02:00,97.78,0.05
2025-03-30 06:00:00+02:00,98.78,-0.025
2025-03-30 07:00:00+02:00,100.99,-0.025
2025-03-30 08:00:00+02:00,82.74,14.5
2025-03-30 09:00:00+02:00,22.29,447.775
2025-03-30 10:00:00+02:00,-2.24,432.2
2025-03-30 11:00:00+02:00,-6.47,128.325
2025-03-30 12:00:00+02:00,-17.29,119.05
2025-03-30 13:00:00+02:00,-24.67,46.175
2025-03-30 14:00:00+02:00,-9.25,-0.1
2025-03-30 15:00:00+02:00,31.26,-0.025
2025-03-30 16:00:00+02:00,88.49,0.025
2025-03-30 17:00:00+02:00,119.24,-156.275
2025-03-30 18:00:00+02:00,136.36,-226.1
2025-03-30 19:00:00+02:00,149.5,-51.6
2025-03-30 20:00:00+02:00,161.52,-189.775
2025-03-30 21:00:00+02:00,149.19,-212.675
2025-03-30 22:00:00+02:00,119.6,-186.0
2025-03-30 23:00:00+02:00,100.06,3.5
2025-03-31 00:00:00+02:00,82.3,5.3
2025-03-31 01:00:00+02:00,78.66,-24.6
2025-03-31 02:00:00+02:00,83.72,-0.025
2025-03-31 03:00:00+02:00,89.44,-7.1
2025-03-31 04:00:00+02:00,82.36,6.475
2025-03-31 05:00:00+02:00,101.08,-60.075
2025-03-31 06:00:00+02:00,154.25,-284.4
2025-03-31 07:00:00+02:00,215.52,-816.05
2025-03-31 08:00:00+02:00,179.46,-129.3
2025-03-31 09:00:00+02:00,135.07,-555.625
2025-03-31 10:00:00+02:00,111.81,-243.5
2025-03-31 11:00:00+02:00,101.34,-0.875
2025-03-31 12:00:00+02:00,89.92,-53.65
2025-03-31 13:00:00+02:00,87.94,12.65
2025-03-31 14:00:00+02:00,82.61,13.225
2025-03-31 15:00:00+02:00,79.73,33.075
2025-03-31 16:00:00+02:00,81.56,195.3
2025-03-31 17:00:00+02:00,106.71,-393.825
2025-03-31 18:00:00+02:00,137.48,-540.7
2025-03-31 19:00:00+02:00,206.68,-965.975
2025-03-31 20:00:00+02:00,186.94,-929.825
2025-03-31 21:00:00+02:00,135.48,-651.3
2025-03-31 22:00:00+02:00,115.53,-506.65
2025-03-31 23:00:00+02:00,102.39,-587.15
2025-04-01 00:00:00+02:00,102.0,236.05
2025-04-01 01:00:00+02:00,95.76,-0.325
2025-04-01 02:00:00+02:00,93.72,-0.05
2025-04-01 03:00:00+02:00,97.34,-0.025
2025-04-01 04:00:00+02:00,98.18,-62.5
2025-04-01 05:00:00+02:00,101.88,-455.45
2025-04-01 06:00:00+02:00,130.72,-637.05
2025-04-01 07:00:00+02:00,178.89,-682.15
2025-04-01 08:00:00+02:00,159.37,-12.15
2025-04-01 09:00:00+02:00,142.8,-903.975
2025-04-01 10:00:00+02:00,98.02,-18.85
2025-04-01 11:00:00+02:00,99.29,204.375
2025-04-01 12:00:00+02:00,99.52,435.025
2025-04-01 13:00:00+02:00,95.58,285.125
2025-04-01 14:00:00+02:00,98.06,15.35
2025-04-01 15:00:00+02:00,99.64,-0.1
2025-04-01 16:00:00+02:00,107.54,-101.375
2025-04-01 17:00:00+02:00,130.13,-163.675
2025-04-01 18:00:00+02:00,128.96,-23.825
2025-04-01 19:00:00+02:00,162.6,-209.125
2025-04-01 20:00:00+02:00,140.19,-202.075
2025-04-01 21:00:00+02:00,112.72,-38.225
2025-04-01 22:00:00+02:00,103.15,-179.175
2025-04-01 23:00:00+02:00,100.44,-171.15
2025-04-02 00:00:00+02:00,108.92,-158.2
2025-04-02 01:00:00+02:00,107.48,0.025
2025-04-02 02:00:00+02:00,101.39,0.6
2025-04-02 03:00:00+02:00,101.21,-0.025
2025-04-02 04:00:00+02:00,108.05,-35.975
2025-04-02 05:00:00+02:00,105.07,-41.15
2025-04-02 06:00:00+02:00,119.57,-90.725
2025-04-02 07:00:00+02:00,152.45,-321.575
2025-04-02 08:00:00+02:00,125.33,29.375
2025-04-02 09:00:00+02:00,84.45,340.425
2025-04-02 10:00:00+02:00,41.89,237.225
2025-04-02 11:00:00+02:00,-33.95,523.975
2025-04-02 12:00:00+02:00,-21.56,310.6
2025-04-02 13:00:00+02:00,-17.43,100.225
2025-04-02 14:00:00+02:00,-7.8,68.325
2025-04-02 15:00:00+02:00,-11.56,311.525
2025-04-02 16:00:00+02:00,16.94,440.95
2025-04-02 17:00:00+02:00,93.13,-10.875
2025-04-02 18:00:00+02:00,129.51,-188.375
2025-04-02 19:00:00+02:00,166.84,-171.2
2025-04-02 20:00:00+02:00,146.74,-156.225
2025-04-02 21:00:00+02:00,108.25,-57.8
2025-04-02 22:00:00+02:00,100.93,18.175
2025-04-02 23:00:00+02:00,107.25,-81.75
2025-04-03 00:00:00+02:00,107.69,0.0
2025-04-03 01:00:00+02:00,103.0,77.55
2025-04-03 02:00:00+02:00,103.78,175.375
2025-04-03 03:00:00+02:00,105.87,88.625
2025-04-03 04:00:00+02:00,109.66,46.45
2025-04-03 05:00:00+02:00,107.69,151.725
2025-04-03 06:00:00+02:00,137.43,24.9
2025-04-03 07:00:00+02:00,164.31,-82.6
2025-04-03 08:00:00+02:00,133.3,-198.3
2025-04-03 09:00:00+02:00,79.11,194.85
2025-04-03 10:00:00+02:00,40.9,300.2
2025-04-03 11:00:00+02:00,-3.69,712.125
2025-04-03 12:00:00+02:00,-1.46,573.325
2025-04-03 13:00:00+02:00,-8.11,563.5
2025-04-03 14:00:00+02:00,-5.38,909.275
2025-04-03 15:00:00+02:00,-0.58,858.95
2025-04-03 16:00:00+02:00,89.91,390.475
2025-04-03 17:00:00+02:00,152.59,-237.4
2025-04-03 18:00:00+02:00,142.82,141.9
2025-04-03 19:00:00+02:00,225.11,-158.75
2025-04-03 20:00:00+02:00,211.26,-82.95
2025-04-03 21:00:00+02:00,141.41,43.775
2025-04-03 22:00:00+02:00,115.24,61.675
2025-04-03 23:00:00+02:00,105.61,320.725
2025-04-04 00:00:00+02:00,109.71,29.625
2025-04-04 01:00:00+02:00,104.58,70.6
2025-04-04 02:00:00+02:00,104.75,-147.425
2025-04-04 03:00:00+02:00,105.02,80.3
2025-04-04 04:00:00+02:00,107.99,96.3
2025-04-04 05:00:00+02:00,113.89,-78.625
2025-04-04 06:00:00+02:00,154.02,-243.65
2025-04-04 07:00:00+02:00,181.59,-255.175
2025-04-04 08:00:00+02:00,140.55,-211.35
2025-04-04 09:00:00+02:00,96.16,460.95
2025-04-04 10:00:00+02:00,64.96,756.375
2025-04-04 11:00:00+02:00,7.82,593.325
2025-04-04 12:00:00+02:00,0.0,644.325
2025-04-04 13:00:00+02:00,-1.27,514.05
2025-04-04 14:00:00+02:00,-1.14,671.95
2025-04-04 15:00:00+02:00,-0.81,396.475
2025-04-04 16:00:00+02:00,70.62,263.625
2025-04-04 17:00:00+02:00,112.93,-113.85
2025-04-04 18:00:00+02:00,128.19,52.1
2025-04-04 19:00:00+02:00,172.74,-467.825
2025-04-04 20:00:00+02:00,161.0,-241.15
2025-04-04 21:00:00+02:00,122.14,-59.6
2025-04-04 22:00:00+02:00,105.24,35.75
2025-04-04 23:00:00+02:00,97.11,-21.35
2025-04-05 00:00:00+02:00,110.68,-86.075
2025-04-05 01:00:00+02:00,103.78,249.2
2025-04-05 02:00:00+02:00,100.67,314.175
2025-04-05 03:00:00+02:00,100.99,563.175
2025-04-05 04:00:00+02:00,100.01,438.325
2025-04-05 05:00:00+02:00,99.08,611.525
2025-04-05 06:00:00+02:00,105.2,521.85
2025-04-05 07:00:00+02:00,107.81,312.425
2025-04-05 08:00:00+02:00,100.17,294.575
2025-04-05 09:00:00+02:00,57.39,350.125
2025-04-05 10:00:00+02:00,0.66,611.35
2025-04-05 11:00:00+02:00,-0.87,629.75
2025-04-05 12:00:00+02:00,-21.66,354.7
2025-04-05 13:00:00+02:00,-49.02,159.55
2025-04-05 14:00:00+02:00,-51.49,74.2
2025-04-05 15:00:00+02:00,-29.19,65.975
2025-04-05 16:00:00+02:00,-0.73,181.5
2025-04-05 17:00:00+02:00,18.2,70.325
2025-04-05 18:00:00+02:00,76.79,152.875
2025-04-05 19:00:00+02:00,109.45,29.6
2025-04-05 20:00:00+02:00,101.66,190.925
2025-04-05 21:00:00+02:00,84.26,523.225
2025-04-05 22:00:00+02:00,78.99,433.35
2025-04-05 23:00:00+02:00,68.75,352.15
2025-04-06 00:00:00+02:00,70.45,17.9
2025-04-06 01:00:00+02:00,61.37,20.225
2025-04-06 02:00:00+02:00,62.5,5.65
2025-04-06 03:00:00+02:00,67.76,6.775
2025-04-06 04:00:00+02:00,70.97,6.275
2025-04-06 05:00:00+02:00,77.89,6.4
2025-04-06 06:00:00+02:00,77.98,-0.175
2025-04-06 07:00:00+02:00,79.56,0.025
2025-04-06 08:00:00+02:00,42.38,2.05
2025-04-06 09:00:00+02:00,0.1,75.2
2025-04-06 10:00:00+02:00,-2.0,-0.275
2025-04-06 11:00:00+02:00,-27.58,-0.025
2025-04-06 12:00:00+02:00,-59.97,-0.1
2025-04-06 13:00:00+02:00,-92.6,8.075
2025-04-06 14:00:00+02:00,-80.65,-0.3
2025-04-06 15:00:00+02:00,-46.05,96.025
2025-04-06 16:00:00+02:00,-10.96,50.875
2025-04-06 17:00:00+02:00,32.76,77.325
2025-04-06 18:00:00+02:00,125.04,46.575
2025-04-06 19:00:00+02:00,159.97,-291.5
2025-04-06 20:00:00+02:00,138.21,-371.7
2025-04-06 21:00:00+02:00,123.41,54.8
2025-04-06 22:00:00+02:00,113.04,-190.225
2025-04-06 23:00:00+02:00,101.06,-102.75
2025-04-07 00:00:00+02:00,88.2,38.175
2025-04-07 01:00:00+02:00,86.68,111.375
2025-04-07 02:00:00+02:00,83.22,193.275
2025-04-07 03:00:00+02:00,85.22,151.275
2025-04-07 04:00:00+02:00,87.02,199.025
2025-04-07 05:00:00+02:00,100.19,253.25
2025-04-07 06:00:00+02:00,131.96,160.55
2025-04-07 07:00:00+02:00,182.83,-88.525
2025-04-07 08:00:00+02:00,144.53,-50.925
2025-04-07 09:00:00+02:00,107.84,416.425
2025-04-07 10:00:00+02:00,84.07,1238.65
2025-04-07 11:00:00+02:00,65.14,815.175
2025-04-07 12:00:00+02:00,62.53,145.975
2025-04-07 13:00:00+02:00,69.3,161.125
2025-04-07 14:00:00+02:00,79.1,226.225
2025-04-07 15:00:00+02:00,72.62,249.575
2025-04-07 16:00:00+02:00,83.44,118.525
2025-04-07 17:00:00+02:00,108.15,97.65
2025-04-07 18:00:00+02:00,143.56,190.275
2025-04-07 19:00:00+02:00,179.0,-230.6
2025-04-07 20:00:00+02:00,177.99,-219.975
2025-04-07 21:00:00+02:00,142.23,-44.975
2025-04-07 22:00:00+02:00,122.62,340.525
2025-04-07 23:00:00+02:00,106.74,127.5
2025-04-08 00:00:00+02:00,94.97,275.225
2025-04-08 01:00:00+02:00,88.64,216.75
2025-04-08 02:00:00+02:00,89.99,177.95
2025-04-08 03:00:00+02:00,91.14,166.275
2025-04-08 04:00:00+02:00,92.91,262.05
2025-04-08 05:00:00+02:00,108.21,-47.975
2025-04-08 06:00:00+02:00,147.16,-132.75
2025-04-08 07:00:00+02:00,181.54,103.35
2025-04-08 08:00:00+02:00,136.77,416.3
2025-04-08 09:00:00+02:00,91.28,128.025
2025-04-08 10:00:00+02:00,72.97,13.8
2025-04-08 11:00:00+02:00,34.5,447.375
2025-04-08 12:00:00+02:00,-6.82,454.275
2025-04-08 13:00:00+02:00,-11.63,255.05
2025-04-08 14:00:00+02:00,1.98,163.275
2025-04-08 15:00:00+02:00,44.66,59.6
2025-04-08 16:00:00+02:00,75.02,139.05
2025-04-08 17:00:00+02:00,94.88,82.175
2025-04-08 18:00:00+02:00,125.59,-16.4
2025-04-08 19:00:00+02:00,209.31,-259.95
2025-04-08 20:00:00+02:00,227.44,-53.175
2025-04-08 21:00:00+02:00,145.39,82.325
2025-04-08 22:00:00+02:00,122.5,115.3
2025-04-08 23:00:00+02:00,107.6,206.25
2025-04-09 00:00:00+02:00,109.1,-45.875
2025-04-09 01:00:00+02:00,99.9,107.05
2025-04-09 02:00:00+02:00,97.22,192.35
2025-04-09 03:00:00+02:00,97.5,158.475
2025-04-09 04:00:00+02:00,98.4,165.575
2025-04-09 05:00:00+02:00,114.47,61.525
2025-04-09 06:00:00+02:00,157.54,-138.075
2025-04-09 07:00:00+02:00,177.66,137.375
2025-04-09 08:00:00+02:00,131.3,198.8
2025-04-09 09:00:00+02:00,98.35,246.25
2025-04-09 10:00:00+02:00,83.34,152.725
2025-04-09 11:00:00+02:00,53.24,134.65
2025-04-09 12:00:00+02:00,11.97,76.2
2025-04-09 13:00:00+02:00,11.81,34.825
2025-04-09 14:00:00+02:00,36.45,4.5
2025-04-09 15:00:00+02:00,65.62,0.0
2025-04-09 16:00:00+02:00,77.17,27.55
2025-04-09 17:00:00+02:00,92.77,100.35
2025-04-09 18:00:00+02:00,115.83,-99.6
2025-04-09 19:00:00+02:00,133.31,-0.05
2025-04-09 20:00:00+02:00,147.32,-1.625
2025-04-09 21:00:00+02:00,113.08,21.55
2025-04-09 22:00:00+02:00,100.42,79.975
2025-04-09 23:00:00+02:00,94.97,105.675
2025-04-10 00:00:00+02:00,94.75,448.675
2025-04-10 01:00:00+02:00,91.0,158.275
2025-04-10 02:00:00+02:00,90.53,387.325
2025-04-10 03:00:00+02:00,89.78,285.65
2025-04-10 04:00:00+02:00,91.97,241.325
2025-04-10 05:00:00+02:00,99.99,-60.75
2025-04-10 06:00:00+02:00,139.05,112.3
2025-04-10 07:00:00+02:00,173.14,-11.4
2025-04-10 08:00:00+02:00,136.58,279.025
2025-04-10 09:00:00+02:00,103.19,125.7
2025-04-10 10:00:00+02:00,87.32,4.45
2025-04-10 11:00:00+02:00,67.94,186.275
2025-04-10 12:00:00+02:00,34.47,413.4
2025-04-10 13:00:00+02:00,2.07,328.125
2025-04-10 14:00:00+02:00,0.08,449.775
2025-04-10 15:00:00+02:00,1.57,671.925
2025-04-10 16:00:00+02:00,55.2,312.0
2025-04-10 17:00:00+02:00,94.9,120.0
2025-04-10 18:00:00+02:00,113.16,171.975
2025-04-10 19:00:00+02:00,179.43,-128.2
2025-04-10 20:00:00+02:00,206.05,-278.225
2025-04-10 21:00:00+02:00,138.98,-233.25
2025-04-10 22:00:00+02:00,98.11,-47.125
2025-04-10 23:00:00+02:00,87.77,10.5
2025-04-11 00:00:00+02:00,71.06,327.4
2025-04-11 01:00:00+02:00,66.8,177.1
2025-04-11 02:00:00+02:00,61.78,19.5
2025-04-11 03:00:00+02:00,62.41,13.725
2025-04-11 04:00:00+02:00,62.58,24.925
2025-04-11 05:00:00+02:00,76.75,52.2
2025-04-11 06:00:00+02:00,99.68,-25.3
2025-04-11 07:00:00+02:00,111.53,-133.65
2025-04-11 08:00:00+02:00,87.31,109.55
2025-04-11 09:00:00+02:00,90.91,-250.0
2025-04-11 10:00:00+02:00,92.48,0.0
2025-04-11 11:00:00+02:00,91.59,-549.875
2025-04-11 12:00:00+02:00,95.74,-613.5
2025-04-11 13:00:00+02:00,102.12,-925.0
2025-04-11 14:00:00+02:00,111.32,-784.1
2025-04-11 15:00:00+02:00,120.92,-511.65
2025-04-11 16:00:00+02:00,127.28,-764.025
2025-04-11 17:00:00+02:00,156.41,-294.95
2025-04-11 18:00:00+02:00,127.84,-80.525
2025-04-11 19:00:00+02:00,165.93,-171.925
2025-04-11 20:00:00+02:00,176.85,-177.325
2025-04-11 21:00:00+02:00,147.83,-99.025
2025-04-11 22:00:00+02:00,130.03,-2.85
2025-04-11 23:00:00+02:00,107.72,-205.25
2025-04-12 00:00:00+02:00,108.76,-1.475
2025-04-12 01:00:00+02:00,105.39,-149.875
2025-04-12 02:00:00+02:00,101.84,-207.6
2025-04-12 03:00:00+02:00,99.3,16.95
2025-04-12 04:00:00+02:00,100.16,88.425
2025-04-12 05:00:00+02:00,100.3,-49.3
2025-04-12 06:00:00+02:00,106.16,-156.125
2025-04-12 07:00:00+02:00,101.5,3.45
2025-04-12 08:00:00+02:00,96.54,10.35
2025-04-12 09:00:00+02:00,75.2,130.125
2025-04-12 10:00:00+02:00,51.0,266.5
2025-04-12 11:00:00+02:00,0.0,660.275
2025-04-12 12:00:00+02:00,-8.7,691.45
2025-04-12 13:00:00+02:00,-32.66,555.25
2025-04-12 14:00:00+02:00,-24.07,304.15
2025-04-12 15:00:00+02:00,4.04,474.675
2025-04-12 16:00:00+02:00,64.18,150.375
2025-04-12 17:00:00+02:00,109.15,-180.075
2025-04-12 18:00:00+02:00,116.3,82.65
2025-04-12 19:00:00+02:00,162.18,-5.2
2025-04-12 20:00:00+02:00,209.38,-2.475
2025-04-12 21:00:00+02:00,140.17,-51.35
2025-04-12 22:00:00+02:00,104.71,-26.175
2025-04-12 23:00:00+02:00,82.12,60.2
2025-04-13 00:00:00+02:00,86.61,106.45
2025-04-13 01:00:00+02:00,76.36,61.475
2025-04-13 02:00:00+02:00,70.83,65.725
2025-04-13 03:00:00+02:00,70.41,112.575
2025-04-13 04:00:00+02:00,69.87,211.675
2025-04-13 05:00:00+02:00,73.86,55.85
2025-04-13 06:00:00+02:00,54.18,94.925
2025-04-13 07:00:00+02:00,53.74,-0.05
2025-04-13 08:00:00+02:00,12.71,116.325
2025-04-13 09:00:00+02:00,8.43,89.85
2025-04-13 10:00:00+02:00,0.0,615.95
2025-04-13 11:00:00+02:00,-0.02,522.775
2025-04-13 12:00:00+02:00,-3.17,375.6
2025-04-13 13:00:00+02:00,-18.84,343.35
2025-04-13 14:00:00+02:00,-25.38,202.1
2025-04-13 15:00:00+02:00,-9.93,345.15
2025-04-13 16:00:00+02:00,-0.01,346.05
2025-04-13 17:00:00+02:00,52.2,119.675
2025-04-13 18:00:00+02:00,103.55,-92.275
2025-04-13 19:00:00+02:00,133.96,-18.25
2025-04-13 20:00:00+02:00,121.28,-110.575
2025-04-13 21:00:00+02:00,126.24,-704.475
2025-04-13 22:00:00+02:00,104.55,-347.3
2025-04-13 23:00:00+02:00,96.25,-289.625
2025-04-14 00:00:00+02:00,89.52,92.025
2025-04-14 01:00:00+02:00,84.47,165.525
2025-04-14 02:00:00+02:00,83.81,296.625
2025-04-14 03:00:00+02:00,89.45,142.9
2025-04-14 04:00:00+02:00,90.33,87.25
2025-04-14 05:00:00+02:00,99.8,-124.625
2025-04-14 06:00:00+02:00,125.06,-410.125
2025-04-14 07:00:00+02:00,152.68,-533.225
2025-04-14 08:00:00+02:00,144.12,-692.65
2025-04-14 09:00:00+02:00,100.93,31.175
2025-04-14 10:00:00+02:00,80.51,246.925
2025-04-14 11:00:00+02:00,67.23,125.625
2025-04-14 12:00:00+02:00,55.19,53.475
2025-04-14 13:00:00+02:00,54.99,22.15
2025-04-14 14:00:00+02:00,62.02,77.625
2025-04-14 15:00:00+02:00,80.33,113.725
2025-04-14 16:00:00+02:00,92.43,262.35
2025-04-14 17:00:00+02:00,102.94,-283.325
2025-04-14 18:00:00+02:00,128.8,-394.725
2025-04-14 19:00:00+02:00,229.5,-755.925
2025-04-14 20:00:00+02:00,219.43,-468.975
2025-04-14 21:00:00+02:00,107.51,-139.975
2025-04-14 22:00:00+02:00,87.06,338.25
2025-04-14 23:00:00+02:00,79.46,78.925
2025-04-15 00:00:00+02:00,78.61,214.725
2025-04-15 01:00:00+02:00,81.9,16.05
2025-04-15 02:00:00+02:00,88.92,19.425
2025-04-15 03:00:00+02:00,90.31,-96.275
2025-04-15 04:00:00+02:00,91.37,-20.775
2025-04-15 05:00:00+02:00,79.75,64.4
2025-04-15 06:00:00+02:00,114.65,43.375
2025-04-15 07:00:00+02:00,114.82,17.7
2025-04-15 08:00:00+02:00,102.73,101.575
2025-04-15 09:00:00+02:00,94.6,59.5
2025-04-15 10:00:00+02:00,66.25,0.75
2025-04-15 11:00:00+02:00,9.69,128.975
2025-04-15 12:00:00+02:00,1.17,255.05
2025-04-15 13:00:00+02:00,2.38,77.65
2025-04-15 14:00:00+02:00,34.74,0.0
2025-04-15 15:00:00+02:00,74.82,0.0
2025-04-15 16:00:00+02:00,93.0,0.3
2025-04-15 17:00:00+02:00,93.43,-107.65
2025-04-15 18:00:00+02:00,108.15,-340.65
2025-04-15 19:00:00+02:00,138.04,-304.4
2025-04-15 20:00:00+02:00,145.58,-498.1
2025-04-15 21:00:00+02:00,112.99,-97.525
2025-04-15 22:00:00+02:00,105.95,-5.275
2025-04-15 23:00:00+02:00,93.11,78.1
2025-04-16 00:00:00+02:00,89.35,96.425
2025-04-16 01:00:00+02:00,83.68,69.05
2025-04-16 02:00:00+02:00,84.06,-0.225
2025-04-16 03:00:00+02:00,84.18,-0.2
2025-04-16 04:00:00+02:00,94.32,0.4
2025-04-16 05:00:00+02:00,102.49,-271.025
2025-04-16 06:00:00+02:00,123.28,-103.925
2025-04-16 07:00:00+02:00,135.71,-319.925
2025-04-16 08:00:00+02:00,140.59,-449.725
2025-04-16 09:00:00+02:00,85.08,-7.775
2025-04-16 10:00:00+02:00,49.41,52.725
2025-04-16 11:00:00+02:00,32.82,109.8
2025-04-16 12:00:00+02:00,17.4,5.925
2025-04-16 13:00:00+02:00,10.41,9.95
2025-04-16 14:00:00+02:00,11.59,115.35
2025-04-16 15:00:00+02:00,46.41,94.05
2025-04-16 16:00:00+02:00,93.77,10.8
2025-04-16 17:00:00+02:00,134.44,-674.55
2025-04-16 18:00:00+02:00,118.88,-108.75
2025-04-16 19:00:00+02:00,198.7,-634.1
2025-04-16 20:00:00+02:00,204.59,-530.1
2025-04-16 21:00:00+02:00,121.72,254.325
2025-04-16 22:00:00+02:00,109.99,230.15
2025-04-16 23:00:00+02:00,99.52,257.95
2025-04-17 00:00:00+02:00,96.09,143.975
2025-04-17 01:00:00+02:00,93.38,50.525
2025-04-17 02:00:00+02:00,89.67,25.75
2025-04-17 03:00:00+02:00,90.75,0.0
2025-04-17 04:00:00+02:00,95.68,0.025
2025-04-17 05:00:00+02:00,92.46,46.05
2025-04-17 06:00:00+02:00,136.74,-502.625
2025-04-17 07:00:00+02:00,124.08,72.425
2025-04-17 08:00:00+02:00,125.44,-211.55
2025-04-17 09:00:00+02:00,93.53,2.7
2025-04-17 10:00:00+02:00,65.79,42.325
2025-04-17 11:00:00+02:00,11.58,181.95
2025-04-17 12:00:00+02:00,-11.92,192.925
2025-04-17 13:00:00+02:00,-18.16,301.1
2025-04-17 14:00:00+02:00,10.3,258.625
2025-04-17 15:00:00+02:00,73.1,1.125
2025-04-17 16:00:00+02:00,86.51,191.725
2025-04-17 17:00:00+02:00,99.64,349.525
2025-04-17 18:00:00+02:00,114.13,61.8
2025-04-17 19:00:00+02:00,131.11,83.775
2025-04-17 20:00:00+02:00,124.05,225.325
2025-04-17 21:00:00+02:00,114.32,70.2
2025-04-17 22:00:00+02:00,104.11,444.35
2025-04-17 23:00:00+02:00,96.69,323.025
2025-04-18 00:00:00+02:00,90.55,70.425
2025-04-18 01:00:00+02:00,81.31,25.825
2025-04-18 02:00:00+02:00,78.72,3.125
2025-04-18 03:00:00+02:00,77.89,0.325
2025-04-18 04:00:00+02:00,93.51,0.0
2025-04-18 05:00:00+02:00,95.79,-9.5
2025-04-18 06:00:00+02:00,91.94,-29.725
2025-04-18 07:00:00+02:00,86.9,-17.775
2025-04-18 08:00:00+02:00,89.21,-133.6
2025-04-18 09:00:00+02:00,89.92,-123.85
2025-04-18 10:00:00+02:00,89.34,-49.75
2025-04-18 11:00:00+02:00,86.18,-325.2
2025-04-18 12:00:00+02:00,77.62,-487.8
2025-04-18 13:00:00+02:00,67.12,-497.05
2025-04-18 14:00:00+02:00,70.03,-200.1
2025-04-18 15:00:00+02:00,93.04,-365.5
2025-04-18 16:00:00+02:00,105.5,-760.575
2025-04-18 17:00:00+02:00,91.47,-292.5
2025-04-18 18:00:00+02:00,105.69,-61.8
2025-04-18 19:00:00+02:00,127.75,-118.05
2025-04-18 20:00:00+02:00,146.17,-173.475
2025-04-18 21:00:00+02:00,118.37,-250.475
2025-04-18 22:00:00+02:00,108.43,-74.25
2025-04-18 23:00:00+02:00,101.29,198.05
2025-04-19 00:00:00+02:00,121.54,-145.175
2025-04-19 01:00:00+02:00,103.92,102.95
2025-04-19 02:00:00+02:00,99.53,149.45
2025-04-19 03:00:00+02:00,94.73,125.25
2025-04-19 04:00:00+02:00,98.09,66.325
2025-04-19 05:00:00+02:00,92.4,226.25
2025-04-19 06:00:00+02:00,102.0,227.75
2025-04-19 07:00:00+02:00,106.86,71.375
2025-04-19 08:00:00+02:00,122.61,175.0
2025-04-19 09:00:00+02:00,94.8,474.925
2025-04-19 10:00:00+02:00,76.09,608.0
2025-04-19 11:00:00+02:00,35.51,745.575
2025-04-19 12:00:00+02:00,0.0,21.425
2025-04-19 13:00:00+02:00,-2.79,20.85
2025-04-19 14:00:00+02:00,8.87,107.775
2025-04-19 15:00:00+02:00,44.1,0.0
2025-04-19 16:00:00+02:00,79.3,0.0
2025-04-19 17:00:00+02:00,128.47,-93.75
2025-04-19 18:00:00+02:00,146.08,-610.925
2025-04-19 19:00:00+02:00,130.74,-125.5
2025-04-19 20:00:00+02:00,154.53,73.375
2025-04-19 21:00:00+02:00,130.6,136.375
2025-04-19 22:00:00+02:00,112.45,-21.575
2025-04-19 23:00:00+02:00,105.1,54.55
2025-04-20 00:00:00+02:00,101.28,-73.475
2025-04-20 01:00:00+02:00,101.32,-94.525
2025-04-20 02:00:00+02:00,98.07,-100.1
2025-04-20 03:00:00+02:00,98.24,-99.5
2025-04-20 04:00:00+02:00,98.89,-100.15
2025-04-20 05:00:00+02:00,104.63,3.6
2025-04-20 06:00:00+02:00,105.05,1.3
2025-04-20 07:00:00+02:00,88.34,296.475
2025-04-20 08:00:00+02:00,64.86,372.025
2025-04-20 09:00:00+02:00,6.86,109.175
2025-04-20 10:00:00+02:00,-0.67,118.2
2025-04-20 11:00:00+02:00,-28.58,18.075
2025-04-20 12:00:00+02:00,-75.74,0.2
2025-04-20 13:00:00+02:00,-80.58,1.9
2025-04-20 14:00:00+02:00,-51.39,0.875
2025-04-20 15:00:00+02:00,-7.32,89.7
2025-04-20 16:00:00+02:00,0.0,433.175
2025-04-20 17:00:00+02:00,69.43,207.05
2025-04-20 18:00:00+02:00,120.7,6.075
2025-04-20 19:00:00+02:00,151.83,11.0
2025-04-20 20:00:00+02:00,143.34,-23.3
2025-04-20 21:00:00+02:00,134.93,-75.5
2025-04-20 22:00:00+02:00,121.79,112.575
2025-04-20 23:00:00+02:00,110.89,210.925
2025-04-21 00:00:00+02:00,108.22,144.25
2025-04-21 01:00:00+02:00,98.39,307.425
2025-04-21 02:00:00+02:00,96.08,191.35
2025-04-21 03:00:00+02:00,96.35,287.85
2025-04-21 04:00:00+02:00,98.4,197.6
2025-04-21 05:00:00+02:00,98.53,174.2
2025-04-21 06:00:00+02:00,96.08,170.6
2025-04-21 07:00:00+02:00,90.01,111.0
