Date,Gen-Biomass,Gen-Coal,Gen-Gas,Gen-Oil,Gen-Hydro,Gen-Solar,Gen-Wind,Gen-Other,Con-Hydro,Load
2023-01-02 19:00:00+01:00,249.0,10863.0,1471.0,292.0,906.0,0.0,6544.0,0,576.0,21579.0
2023-01-02 20:00:00+01:00,241.0,10654.0,1473.0,290.0,636.0,0.0,6465.0,0,356.0,21133.0
2023-01-02 21:00:00+01:00,249.0,10423.0,1481.0,287.0,296.0,0.0,6230.0,0,53.0,19844.0
2023-01-02 22:00:00+01:00,243.0,9112.0,1427.0,285.0,230.0,0.0,6040.0,0,0.0,18407.0
2023-01-02 23:00:00+01:00,241.0,9077.0,1415.0,286.0,222.0,0.0,5700.0,0,0.0,17092.0
2023-01-03 00:00:00+01:00,244.0,9430.0,1286.0,285.0,213.0,0.0,5690.0,0,0.0,16199.0
2023-01-03 01:00:00+01:00,243.0,9772.0,1264.0,287.0,212.0,0.0,5630.0,0,0.0,15568.0
2023-01-03 02:00:00+01:00,242.0,9636.0,1270.0,288.0,212.0,0.0,5492.0,0,0.0,15260.0
2023-01-03 03:00:00+01:00,241.0,9291.0,1268.0,283.0,212.0,0.0,5513.0,0,0.0,15293.0
2023-01-03 04:00:00+01:00,242.0,9807.0,1267.0,285.0,211.0,0.0,5673.0,0,0.0,15725.0
2023-01-03 05:00:00+01:00,243.0,10045.0,1272.0,288.0,211.0,0.0,5502.0,0,0.0,16607.0
2023-01-03 06:00:00+01:00,243.0,10762.0,1289.0,289.0,211.0,0.0,5436.0,0,0.0,19031.0
2023-01-03 07:00:00+01:00,250.0,12285.0,1461.0,288.0,212.0,9.0,5493.0,0,0.0,20891.0
2023-01-03 08:00:00+01:00,250.0,12538.0,1387.0,279.0,230.0,287.0,5326.0,0,0.0,21600.0
2023-01-03 09:00:00+01:00,250.0,12209.0,1451.0,272.0,235.0,1157.0,5436.0,0,0.0,22187.0
2023-01-03 10:00:00+01:00,249.0,11679.0,1556.0,277.0,342.0,2021.0,5416.0,0,105.0,22167.0
2023-01-03 11:00:00+01:00,250.0,11551.0,1565.0,280.0,306.0,2329.0,5422.0,0,68.0,22222.0
2023-01-03 12:00:00+01:00,249.0,11631.0,1611.0,287.0,254.0,2157.0,5241.0,0,8.0,22252.0
2023-01-03 13:00:00+01:00,250.0,11976.0,1626.0,282.0,246.0,1647.0,4892.0,0,0.0,22226.0
2023-01-03 14:00:00+01:00,250.0,12817.0,1655.0,285.0,260.0,792.0,4493.0,0,0.0,22031.0
2023-01-03 15:00:00+01:00,249.0,13937.0,1747.0,286.0,355.0,168.0,3983.0,0,95.0,22238.0
2023-01-03 16:00:00+01:00,248.0,14428.0,1883.0,284.0,995.0,8.0,3721.0,0,682.0,23150.0
2023-01-03 17:00:00+01:00,249.0,14440.0,1874.0,286.0,1369.0,0.0,3571.0,0,1036.0,23203.0
2023-01-03 18:00:00+01:00,250.0,14556.0,1797.0,290.0,1035.0,0.0,3497.0,0,697.0,22975.0
2023-01-03 19:00:00+01:00,250.0,14532.0,1767.0,290.0,672.0,0.0,3274.0,0,341.0,22792.0
2023-01-03 20:00:00+01:00,250.0,14011.0,1705.0,287.0,438.0,0.0,2919.0,0,111.0,22089.0
2023-01-03 21:00:00+01:00,249.0,13156.0,1695.0,289.0,265.0,0.0,2826.0,0,6.0,20809.0
2023-01-03 22:00:00+01:00,244.0,12100.0,1569.0,297.0,217.0,0.0,2539.0,0,0.0,19307.0
2023-01-03 23:00:00+01:00,242.0,11248.0,1556.0,294.0,215.0,0.0,2456.0,0,1.0,17998.0
2023-01-04 00:00:00+01:00,243.0,11121.0,1506.0,290.0,256.0,0.0,2275.0,0,50.0,16935.0
2023-01-04 01:00:00+01:00,242.0,10778.0,1533.0,291.0,211.0,0.0,2123.0,0,10.0,16426.0
2023-01-04 02:00:00+01:00,188.0,10484.0,1620.0,293.0,199.0,0.0,2155.0,0,0.0,16085.0
2023-01-04 03:00:00+01:00,182.0,10442.0,1645.0,291.0,199.0,0.0,2238.0,0,0.0,16102.0
2023-01-04 04:00:00+01:00,206.0,10524.0,1641.0,290.0,199.0,0.0,2763.0,0,0.0,16583.0
2023-01-04 05:00:00+01:00,244.0,10598.0,1640.0,291.0,199.0,0.0,3143.0,0,0.0,17477.0
2023-01-04 06:00:00+01:00,242.0,12100.0,1667.0,294.0,453.0,0.0,3655.0,0,203.0,20125.0
2023-01-04 07:00:00+01:00,250.0,13093.0,1701.0,292.0,1084.0,12.0,4379.0,0,827.0,22094.0
2023-01-04 08:00:00+01:00,250.0,12975.0,1656.0,295.0,804.0,413.0,5127.0,0,517.0,22771.0
2023-01-04 09:00:00+01:00,251.0,12187.0,1624.0,297.0,479.0,1390.0,5435.0,0,179.0,22910.0
2023-01-04 10:00:00+01:00,248.0,11233.0,1595.0,299.0,462.0,1990.0,5676.0,0,164.0,22506.0
2023-01-04 11:00:00+01:00,249.0,10984.0,1613.0,293.0,394.0,1996.0,5836.0,0,152.0,22533.0
2023-01-04 12:00:00+01:00,249.0,11463.0,1545.0,285.0,391.0,1613.0,6283.0,0,152.0,22831.0
2023-01-04 13:00:00+01:00,249.0,11722.0,1547.0,285.0,369.0,875.0,6634.0,0,132.0,23141.0
2023-01-04 14:00:00+01:00,249.0,11852.0,1567.0,276.0,275.0,387.0,6868.0,0,46.0,22935.0
2023-01-04 15:00:00+01:00,249.0,11888.0,1558.0,273.0,368.0,143.0,7088.0,0,132.0,22886.0
2023-01-04 16:00:00+01:00,259.0,12572.0,1571.0,262.0,581.0,4.0,7335.0,0,340.0,23544.0
2023-01-04 17:00:00+01:00,256.0,12102.0,1549.0,263.0,805.0,0.0,7456.0,0,559.0,23307.0
2023-01-04 18:00:00+01:00,248.0,11728.0,1557.0,264.0,701.0,0.0,7576.0,0,455.0,22966.0
2023-01-04 19:00:00+01:00,248.0,11810.0,1556.0,269.0,321.0,0.0,7551.0,0,75.0,22719.0
2023-01-04 20:00:00+01:00,249.0,11525.0,1567.0,271.0,477.0,0.0,7452.0,0,236.0,22195.0
2023-01-04 21:00:00+01:00,250.0,10660.0,1542.0,266.0,356.0,0.0,7315.0,0,131.0,20734.0
2023-01-04 22:00:00+01:00,244.0,9840.0,1535.0,267.0,245.0,0.0,7177.0,0,37.0,19135.0
2023-01-04 23:00:00+01:00,241.0,8080.0,1556.0,270.0,204.0,0.0,7220.0,0,7.0,17774.0
2023-01-05 00:00:00+01:00,192.0,8123.0,1520.0,267.0,206.0,0.0,7262.0,0,0.0,16697.0
2023-01-05 01:00:00+01:00,167.0,8022.0,1456.0,266.0,206.0,0.0,7246.0,0,0.0,16136.0
2023-01-05 02:00:00+01:00,175.0,7637.0,1425.0,266.0,206.0,0.0,7319.0,0,0.0,15887.0
2023-01-05 03:00:00+01:00,182.0,7923.0,1475.0,263.0,206.0,0.0,7286.0,0,0.0,15934.0
2023-01-05 04:00:00+01:00,177.0,7837.0,1455.0,265.0,206.0,0.0,7356.0,0,0.0,16210.0
2023-01-05 05:00:00+01:00,170.0,8476.0,1487.0,266.0,208.0,0.0,7305.0,0,3.0,17077.0
2023-01-05 06:00:00+01:00,181.0,9689.0,1593.0,262.0,381.0,0.0,7469.0,0,177.0,19507.0
2023-01-05 07:00:00+01:00,115.0,10808.0,1568.0,265.0,629.0,8.0,7420.0,0,424.0,21168.0
2023-01-05 08:00:00+01:00,165.0,11548.0,1585.0,263.0,476.0,122.0,7346.0,0,265.0,22082.0
2023-01-05 09:00:00+01:00,235.0,11605.0,1512.0,263.0,233.0,479.0,7353.0,0,15.0,22574.0
2023-01-05 10:00:00+01:00,250.0,10944.0,1491.0,262.0,222.0,959.0,7393.0,0,0.0,22452.0
2023-01-05 11:00:00+01:00,251.0,11035.0,1498.0,260.0,222.0,1132.0,7360.0,0,0.0,22638.0
2023-01-05 12:00:00+01:00,258.0,11313.0,1491.0,257.0,229.0,921.0,7292.0,0,0.0,22567.0
2023-01-05 13:00:00+01:00,258.0,11683.0,1434.0,258.0,221.0,666.0,7087.0,0,0.0,22593.0
2023-01-05 14:00:00+01:00,253.0,11828.0,1406.0,264.0,310.0,335.0,6812.0,0,71.0,22336.0
2023-01-05 15:00:00+01:00,250.0,12157.0,1454.0,269.0,427.0,86.0,6544.0,0,127.0,22292.0
2023-01-05 16:00:00+01:00,248.0,12553.0,1460.0,271.0,980.0,3.0,6341.0,0,673.0,22887.0
2023-01-05 17:00:00+01:00,248.0,12812.0,1495.0,277.0,571.0,0.0,6147.0,0,263.0,22844.0
2023-01-05 18:00:00+01:00,248.0,12799.0,1492.0,271.0,652.0,0.0,5849.0,0,336.0,22556.0
2023-01-05 19:00:00+01:00,248.0,12754.0,1491.0,267.0,768.0,0.0,5573.0,0,449.0,22317.0
2023-01-05 20:00:00+01:00,250.0,12781.0,1492.0,270.0,597.0,0.0,5044.0,0,331.0,21640.0
2023-01-05 21:00:00+01:00,251.0,12119.0,1496.0,281.0,406.0,0.0,4557.0,0,148.0,20383.0
2023-01-05 22:00:00+01:00,243.0,11691.0,1499.0,293.0,320.0,0.0,3802.0,0,62.0,18985.0
2023-01-05 23:00:00+01:00,241.0,11426.0,1514.0,292.0,259.0,0.0,3153.0,0,4.0,17758.0
2023-01-06 00:00:00+01:00,241.0,11571.0,1502.0,288.0,242.0,0.0,2381.0,0,41.0,16702.0
2023-01-06 01:00:00+01:00,241.0,11420.0,1433.0,286.0,206.0,0.0,1899.0,0,5.0,16098.0
2023-01-06 02:00:00+01:00,242.0,10913.0,1431.0,283.0,226.0,0.0,1545.0,0,23.0,15639.0
2023-01-06 03:00:00+01:00,241.0,10477.0,1433.0,282.0,206.0,0.0,1277.0,0,3.0,15489.0
2023-01-06 04:00:00+01:00,241.0,10462.0,1436.0,280.0,208.0,0.0,1030.0,0,0.0,15436.0
2023-01-06 05:00:00+01:00,242.0,11091.0,1439.0,274.0,208.0,0.0,887.0,0,0.0,15445.0
2023-01-06 06:00:00+01:00,243.0,11471.0,1440.0,274.0,214.0,0.0,854.0,0,0.0,15696.0
2023-01-06 07:00:00+01:00,242.0,11607.0,1438.0,274.0,219.0,6.0,932.0,0,0.0,15926.0
2023-01-06 08:00:00+01:00,241.0,11672.0,1439.0,273.0,290.0,140.0,1059.0,0,57.0,16612.0
2023-01-06 09:00:00+01:00,241.0,12090.0,1522.0,274.0,325.0,476.0,1297.0,0,89.0,17729.0
2023-01-06 10:00:00+01:00,242.0,12352.0,1580.0,273.0,470.0,812.0,1540.0,0,231.0,18527.0
2023-01-06 11:00:00+01:00,243.0,12293.0,1442.0,276.0,419.0,974.0,1724.0,0,180.0,19027.0
2023-01-06 12:00:00+01:00,243.0,12178.0,1422.0,278.0,425.0,981.0,1975.0,0,172.0,19197.0
2023-01-06 13:00:00+01:00,241.0,12356.0,1442.0,280.0,478.0,697.0,2286.0,0,223.0,19480.0
2023-01-06 14:00:00+01:00,242.0,12269.0,1485.0,280.0,413.0,375.0,2681.0,0,151.0,19335.0
2023-01-06 15:00:00+01:00,243.0,12085.0,1447.0,281.0,632.0,111.0,3112.0,0,311.0,19173.0
2023-01-06 16:00:00+01:00,242.0,12194.0,1569.0,283.0,641.0,3.0,3710.0,0,311.0,19651.0
2023-01-06 17:00:00+01:00,240.0,11802.0,1500.0,285.0,464.0,0.0,4125.0,0,130.0,19515.0
2023-01-06 18:00:00+01:00,242.0,11605.0,1429.0,289.0,337.0,0.0,4315.0,0,0.0,19383.0
2023-01-06 19:00:00+01:00,243.0,11467.0,1422.0,291.0,337.0,0.0,4299.0,0,0.0,19169.0
2023-01-06 20:00:00+01:00,242.0,11227.0,1446.0,288.0,315.0,0.0,3790.0,0,40.0,18644.0
2023-01-06 21:00:00+01:00,242.0,11034.0,1405.0,285.0,274.0,0.0,3565.0,0,23.0,17902.0
2023-01-06 22:00:00+01:00,241.0,10484.0,1406.0,279.0,232.0,0.0,3552.0,0,4.0,17166.0
2023-01-06 23:00:00+01:00,241.0,10278.0,1412.0,275.0,229.0,0.0,3350.0,0,8.0,16117.0
2023-01-07 00:00:00+01:00,243.0,9841.0,1394.0,271.0,204.0,0.0,3083.0,0,0.0,15241.0
2023-01-07 01:00:00+01:00,242.0,9263.0,1405.0,268.0,202.0,0.0,2828.0,0,0.0,14649.0
2023-01-07 02:00:00+01:00,241.0,9141.0,1411.0,266.0,203.0,0.0,2534.0,0,0.0,14321.0
2023-01-07 03:00:00+01:00,236.0,9173.0,1432.0,265.0,203.0,0.0,2235.0,0,0.0,14103.0
2023-01-07 04:00:00+01:00,242.0,9293.0,1437.0,265.0,209.0,0.0,1898.0,0,7.0,14324.0
2023-01-07 05:00:00+01:00,242.0,9584.0,1444.0,269.0,208.0,0.0,1664.0,0,6.0,14755.0
2023-01-07 06:00:00+01:00,242.0,10869.0,1440.0,271.0,233.0,0.0,1473.0,0,30.0,15889.0
2023-01-07 07:00:00+01:00,240.0,11267.0,1437.0,269.0,211.0,4.0,1271.0,0,7.0,16649.0
2023-01-07 08:00:00+01:00,240.0,11988.0,1516.0,264.0,305.0,173.0,1116.0,0,34.0,17621.0
2023-01-07 09:00:00+01:00,242.0,11982.0,1510.0,263.0,431.0,719.0,985.0,0,132.0,18640.0
2023-01-07 10:00:00+01:00,242.0,11915.0,1585.0,263.0,437.0,1245.0,806.0,0,137.0,19026.0
2023-01-07 11:00:00+01:00,243.0,11497.0,1436.0,262.0,380.0,1623.0,704.0,0,76.0,19336.0
2023-01-07 12:00:00+01:00,241.0,11477.0,1443.0,258.0,313.0,1707.0,580.0,0,8.0,19374.0
2023-01-07 13:00:00+01:00,242.0,11774.0,1471.0,259.0,255.0,1395.0,550.0,0,0.0,19580.0
2023-01-07 14:00:00+01:00,242.0,11979.0,1495.0,262.0,249.0,750.0,665.0,0,1.0,19401.0
2023-01-07 15:00:00+01:00,241.0,12575.0,1713.0,262.0,379.0,203.0,923.0,0,72.0,19433.0
2023-01-07 16:00:00+01:00,242.0,13015.0,1832.0,265.0,1100.0,6.0,1200.0,0,772.0,20128.0
2023-01-07 17:00:00+01:00,241.0,12949.0,1838.0,266.0,1262.0,0.0,1557.0,0,927.0,20288.0
2023-01-07 18:00:00+01:00,242.0,12750.0,1817.0,266.0,1247.0,0.0,2008.0,0,911.0,20057.0
2023-01-07 19:00:00+01:00,241.0,12149.0,1702.0,268.0,1249.0,0.0,2381.0,0,925.0,19848.0
2023-01-07 20:00:00+01:00,242.0,12049.0,1597.0,270.0,1110.0,0.0,2471.0,0,868.0,19309.0
2023-01-07 21:00:00+01:00,241.0,11456.0,1463.0,271.0,893.0,0.0,2715.0,0,665.0,18392.0
2023-01-07 22:00:00+01:00,242.0,10959.0,1464.0,270.0,451.0,0.0,2885.0,0,236.0,17471.0
2023-01-07 23:00:00+01:00,242.0,9842.0,1463.0,273.0,275.0,0.0,3072.0,0,67.0,16247.0
2023-01-08 00:00:00+01:00,242.0,8965.0,1413.0,269.0,197.0,0.0,3293.0,0,0.0,15275.0
2023-01-08 01:00:00+01:00,242.0,8562.0,1405.0,264.0,197.0,0.0,3502.0,0,0.0,14600.0
2023-01-08 02:00:00+01:00,241.0,8560.0,1390.0,263.0,197.0,0.0,3594.0,0,0.0,14191.0
2023-01-08 03:00:00+01:00,242.0,8522.0,1384.0,264.0,197.0,0.0,3719.0,0,0.0,14060.0
2023-01-08 04:00:00+01:00,242.0,8529.0,1390.0,265.0,196.0,0.0,3808.0,0,0.0,14134.0
2023-01-08 05:00:00+01:00,241.0,8533.0,1390.0,265.0,196.0,0.0,4005.0,0,0.0,14226.0
2023-01-08 06:00:00+01:00,241.0,8545.0,1389.0,265.0,196.0,0.0,4105.0,0,0.0,14627.0
2023-01-08 07:00:00+01:00,241.0,8304.0,1381.0,264.0,198.0,14.0,4250.0,0,0.0,14974.0
2023-01-08 08:00:00+01:00,243.0,8433.0,1429.0,261.0,207.0,258.0,4310.0,0,0.0,15545.0
2023-01-08 09:00:00+01:00,241.0,8587.0,1443.0,261.0,218.0,1005.0,4203.0,0,0.0,16628.0
2023-01-08 10:00:00+01:00,242.0,9428.0,1434.0,262.0,259.0,1582.0,3949.0,0,26.0,17218.0
2023-01-08 11:00:00+01:00,241.0,9999.0,1437.0,263.0,351.0,1841.0,3513.0,0,107.0,17778.0
2023-01-08 12:00:00+01:00,206.0,10361.0,1435.0,264.0,327.0,1611.0,3363.0,0,32.0,18020.0
2023-01-08 13:00:00+01:00,178.0,10450.0,1434.0,266.0,301.0,1138.0,3490.0,0,0.0,18251.0
2023-01-08 14:00:00+01:00,177.0,10586.0,1432.0,265.0,243.0,558.0,3754.0,0,0.0,18039.0
2023-01-08 15:00:00+01:00,178.0,10651.0,1427.0,265.0,275.0,139.0,4075.0,0,39.0,17986.0
2023-01-08 16:00:00+01:00,199.0,10805.0,1420.0,266.0,703.0,4.0,4346.0,0,417.0,18661.0
2023-01-08 17:00:00+01:00,243.0,10500.0,1441.0,265.0,1045.0,0.0,4332.0,0,752.0,18927.0
2023-01-08 18:00:00+01:00,241.0,10575.0,1442.0,268.0,1045.0,0.0,4324.0,0,749.0,19028.0
2023-01-08 19:00:00+01:00,241.0,10458.0,1431.0,268.0,1317.0,0.0,4341.0,0,1025.0,19127.0
2023-01-08 20:00:00+01:00,242.0,10173.0,1436.0,269.0,1371.0,0.0,4012.0,0,1096.0,18633.0
2023-01-08 21:00:00+01:00,242.0,10516.0,1472.0,268.0,831.0,0.0,3489.0,0,560.0,17791.0
2023-01-08 22:00:00+01:00,242.0,10302.0,1451.0,272.0,383.0,0.0,3083.0,0,176.0,16985.0
2023-01-08 23:00:00+01:00,241.0,9564.0,1429.0,279.0,213.0,0.0,3018.0,0,13.0,15884.0
2023-01-09 00:00:00+01:00,241.0,9778.0,1422.0,279.0,199.0,0.0,3022.0,0,0.0,15122.0
2023-01-09 01:00:00+01:00,242.0,9638.0,1431.0,279.0,196.0,0.0,2825.0,0,0.0,14749.0
2023-01-09 02:00:00+01:00,241.0,9678.0,1427.0,276.0,196.0,0.0,2796.0,0,0.0,14560.0
2023-01-09 03:00:00+01:00,241.0,9864.0,1427.0,274.0,196.0,0.0,2801.0,0,0.0,14702.0
2023-01-09 04:00:00+01:00,240.0,10356.0,1476.0,274.0,196.0,0.0,2657.0,0,0.0,15061.0
2023-01-09 05:00:00+01:00,240.0,11339.0,1614.0,275.0,195.0,0.0,2506.0,0,0.0,16400.0
2023-01-09 06:00:00+01:00,242.0,12498.0,1893.0,289.0,194.0,0.0,2503.0,0,0.0,19686.0
2023-01-09 07:00:00+01:00,250.0,13847.0,2051.0,294.0,193.0,15.0,2543.0,0,0.0,21848.0
2023-01-09 08:00:00+01:00,249.0,14599.0,2083.0,294.0,385.0,133.0,2614.0,0,125.0,22776.0
2023-01-09 09:00:00+01:00,249.0,14808.0,2031.0,292.0,517.0,427.0,2572.0,0,243.0,23406.0
2023-01-09 10:00:00+01:00,249.0,14796.0,2016.0,289.0,315.0,521.0,2630.0,0,26.0,23399.0
2023-01-09 11:00:00+01:00,249.0,15027.0,2021.0,291.0,328.0,586.0,2514.0,0,87.0,23816.0
2023-01-09 12:00:00+01:00,249.0,15013.0,2050.0,291.0,392.0,575.0,2179.0,0,158.0,23852.0
2023-01-09 13:00:00+01:00,249.0,15171.0,2209.0,294.0,712.0,605.0,1943.0,0,478.0,24058.0
2023-01-09 14:00:00+01:00,248.0,14981.0,2238.0,292.0,678.0,304.0,1948.0,0,444.0,23525.0
2023-01-09 15:00:00+01:00,249.0,15048.0,2213.0,283.0,735.0,100.0,1947.0,0,501.0,23292.0
2023-01-09 16:00:00+01:00,248.0,15277.0,2066.0,283.0,1293.0,3.0,1875.0,0,1003.0,23678.0
2023-01-09 17:00:00+01:00,249.0,15069.0,1983.0,288.0,1187.0,0.0,1818.0,0,888.0,23643.0
2023-01-09 18:00:00+01:00,248.0,14999.0,1975.0,290.0,1008.0,0.0,1732.0,0,710.0,23265.0
2023-01-09 19:00:00+01:00,249.0,14985.0,2018.0,295.0,899.0,0.0,1660.0,0,603.0,23243.0
2023-01-09 20:00:00+01:00,249.0,14844.0,2012.0,301.0,804.0,0.0,1714.0,0,507.0,22701.0
2023-01-09 21:00:00+01:00,248.0,14003.0,1923.0,303.0,348.0,0.0,1676.0,0,102.0,21202.0
2023-01-09 22:00:00+01:00,243.0,13031.0,1758.0,304.0,211.0,0.0,1596.0,0,0.0,19663.0
2023-01-09 23:00:00+01:00,242.0,12666.0,1595.0,303.0,194.0,0.0,1451.0,0,0.0,18307.0
2023-01-10 00:00:00+01:00,245.0,12753.0,1610.0,302.0,197.0,0.0,1381.0,0,0.0,17378.0
2023-01-10 01:00:00+01:00,243.0,12938.0,1611.0,300.0,197.0,0.0,1202.0,0,0.0,16828.0
2023-01-10 02:00:00+01:00,243.0,12783.0,1606.0,298.0,197.0,0.0,1077.0,0,0.0,16452.0
2023-01-10 03:00:00+01:00,242.0,12750.0,1594.0,295.0,203.0,0.0,1179.0,0,0.0,16598.0
2023-01-10 04:00:00+01:00,240.0,12483.0,1610.0,293.0,203.0,0.0,1142.0,0,0.0,16834.0
2023-01-10 05:00:00+01:00,243.0,12567.0,1638.0,294.0,203.0,0.0,1148.0,0,0.0,17814.0
2023-01-10 06:00:00+01:00,243.0,14399.0,1804.0,288.0,203.0,0.0,1056.0,0,0.0,20594.0
2023-01-10 07:00:00+01:00,248.0,15718.0,1968.0,292.0,199.0,12.0,1047.0,0,0.0,22592.0
2023-01-10 08:00:00+01:00,248.0,16138.0,1990.0,307.0,337.0,87.0,1003.0,0,131.0,23411.0
2023-01-10 09:00:00+01:00,249.0,16035.0,1992.0,315.0,299.0,313.0,1023.0,0,54.0,23922.0
2023-01-10 10:00:00+01:00,249.0,15898.0,1986.0,318.0,253.0,533.0,877.0,0,5.0,23832.0
2023-01-10 11:00:00+01:00,248.0,16262.0,1984.0,317.0,298.0,660.0,835.0,0,0.0,24180.0
2023-01-10 12:00:00+01:00,249.0,16235.0,1965.0,311.0,310.0,657.0,903.0,0,0.0,24279.0
2023-01-10 13:00:00+01:00,249.0,16325.0,1999.0,308.0,313.0,518.0,909.0,0,0.0,24319.0
2023-01-10 14:00:00+01:00,249.0,16409.0,1998.0,303.0,282.0,335.0,887.0,0,18.0,23826.0
2023-01-10 15:00:00+01:00,249.0,16380.0,1978.0,307.0,284.0,110.0,895.0,0,29.0,23624.0
2023-01-10 16:00:00+01:00,250.0,16393.0,1979.0,307.0,798.0,9.0,986.0,0,481.0,24144.0
2023-01-10 17:00:00+01:00,248.0,15970.0,1976.0,307.0,975.0,0.0,996.0,0,643.0,24086.0
